danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.545,0.631,4,-4.449,1,0.0376,0.373,0.0,0.119,0.629,171.668,audio_features,3bf3XBOxWYhspKjUNsmD8Q,spotify:track:3bf3XBOxWYhspKjUNsmD8Q,https://api.spotify.com/v1/tracks/3bf3XBOxWYhspKjUNsmD8Q,https://api.spotify.com/v1/audio-analysis/3bf3XBOxWYhspKjUNsmD8Q,207801,3
0.512,0.774,6,-4.582,1,0.0387,0.0568,0.0,0.167,0.818,164.234,audio_features,0tEugNCWzzwp1VeqzpKLsB,spotify:track:0tEugNCWzzwp1VeqzpKLsB,https://api.spotify.com/v1/tracks/0tEugNCWzzwp1VeqzpKLsB,https://api.spotify.com/v1/audio-analysis/0tEugNCWzzwp1VeqzpKLsB,168027,4
0.567,0.728,5,-6.69,1,0.0282,0.018,2.23e-06,0.373,0.687,99.007,audio_features,67tSyNccxstGL1kLSR0wIb,spotify:track:67tSyNccxstGL1kLSR0wIb,https://api.spotify.com/v1/tracks/67tSyNccxstGL1kLSR0wIb,https://api.spotify.com/v1/audio-analysis/67tSyNccxstGL1kLSR0wIb,225960,4
0.606,0.736,6,-5.512,1,0.0276,0.169,0.0,0.108,0.717,93.981,audio_features,2wAavjh84cV0tH4Pbcz0EF,spotify:track:2wAavjh84cV0tH4Pbcz0EF,https://api.spotify.com/v1/tracks/2wAavjh84cV0tH4Pbcz0EF,https://api.spotify.com/v1/audio-analysis/2wAavjh84cV0tH4Pbcz0EF,161104,4
0.558,0.721,11,-5.095,1,0.0335,0.21,0.0,0.215,0.313,81.998,audio_features,73vGr4FjFvY2TgndujZYDa,spotify:track:73vGr4FjFvY2TgndujZYDa,https://api.spotify.com/v1/tracks/73vGr4FjFvY2TgndujZYDa,https://api.spotify.com/v1/audio-analysis/73vGr4FjFvY2TgndujZYDa,205842,4
0.585,0.854,11,-5.693,0,0.0593,0.0529,0.0,0.137,0.328,119.99,audio_features,28dwWN6sZQGBSZuMdCbbQY,spotify:track:28dwWN6sZQGBSZuMdCbbQY,https://api.spotify.com/v1/tracks/28dwWN6sZQGBSZuMdCbbQY,https://api.spotify.com/v1/audio-analysis/28dwWN6sZQGBSZuMdCbbQY,219303,4
0.509,0.793,1,-3.229,1,0.0376,0.25,0.0,0.236,0.767,165.964,audio_features,0ayd4fDb6rMZl9uqCY3Hzl,spotify:track:0ayd4fDb6rMZl9uqCY3Hzl,https://api.spotify.com/v1/tracks/0ayd4fDb6rMZl9uqCY3Hzl,https://api.spotify.com/v1/audio-analysis/0ayd4fDb6rMZl9uqCY3Hzl,227892,4
0.67,0.801,6,-6.165,1,0.0406,0.00624,0.0,0.178,0.813,112.001,audio_features,15wjZVpG5krE8khXtQq7Cu,spotify:track:15wjZVpG5krE8khXtQq7Cu,https://api.spotify.com/v1/tracks/15wjZVpG5krE8khXtQq7Cu,https://api.spotify.com/v1/audio-analysis/15wjZVpG5krE8khXtQq7Cu,152807,4
0.641,0.875,4,-6.288,1,0.0871,0.011,0.0,0.273,0.612,111.836,audio_features,7bEt4pbdUhCPVF1ajNexeF,spotify:track:7bEt4pbdUhCPVF1ajNexeF,https://api.spotify.com/v1/tracks/7bEt4pbdUhCPVF1ajNexeF,https://api.spotify.com/v1/audio-analysis/7bEt4pbdUhCPVF1ajNexeF,152946,4
0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,4Bee3PcNdfeqO1B80dDgFn,spotify:track:4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/tracks/4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/audio-analysis/4Bee3PcNdfeqO1B80dDgFn,237493,3
0.299,0.747,1,-5.641,1,0.063,0.0133,0.0,0.0901,0.345,199.877,audio_features,5NdYqiRuJdRIyHZU0OIEYy,spotify:track:5NdYqiRuJdRIyHZU0OIEYy,https://api.spotify.com/v1/tracks/5NdYqiRuJdRIyHZU0OIEYy,https://api.spotify.com/v1/audio-analysis/5NdYqiRuJdRIyHZU0OIEYy,197641,4
0.404,0.835,1,-6.193,0,0.0789,0.195,0.0,0.326,0.535,175.914,audio_features,12qLkwjMVp1eTvHfjl2M5g,spotify:track:12qLkwjMVp1eTvHfjl2M5g,https://api.spotify.com/v1/tracks/12qLkwjMVp1eTvHfjl2M5g,https://api.spotify.com/v1/audio-analysis/12qLkwjMVp1eTvHfjl2M5g,185939,4
0.499,0.688,8,-4.576,0,0.0313,0.0398,4.68e-06,0.108,0.358,130.112,audio_features,5bu8p495FPdRySYSptdny2,spotify:track:5bu8p495FPdRySYSptdny2,https://api.spotify.com/v1/tracks/5bu8p495FPdRySYSptdny2,https://api.spotify.com/v1/audio-analysis/5bu8p495FPdRySYSptdny2,202789,4
0.392,0.853,7,-3.983,1,0.051,0.000318,5.15e-06,0.329,0.555,163.914,audio_features,7vyBCh6EII2AB4Z2Q08o9U,spotify:track:7vyBCh6EII2AB4Z2Q08o9U,https://api.spotify.com/v1/tracks/7vyBCh6EII2AB4Z2Q08o9U,https://api.spotify.com/v1/audio-analysis/7vyBCh6EII2AB4Z2Q08o9U,234200,4
0.658,0.865,11,-4.282,1,0.0354,0.218,0.0,0.264,0.826,152.029,audio_features,5uTQC24DoCTc287oH8Xpp4,spotify:track:5uTQC24DoCTc287oH8Xpp4,https://api.spotify.com/v1/tracks/5uTQC24DoCTc287oH8Xpp4,https://api.spotify.com/v1/audio-analysis/5uTQC24DoCTc287oH8Xpp4,146867,4
0.682,0.659,4,-7.819,1,0.0495,0.232,4.08e-06,0.112,0.745,74.958,audio_features,56CmYOZ5YNtmuVUtY5W5jF,spotify:track:56CmYOZ5YNtmuVUtY5W5jF,https://api.spotify.com/v1/tracks/56CmYOZ5YNtmuVUtY5W5jF,https://api.spotify.com/v1/audio-analysis/56CmYOZ5YNtmuVUtY5W5jF,195547,4
0.443,0.671,10,-5.45,1,0.0293,0.0185,0.0,0.123,0.62,155.875,audio_features,1zfPNHikEYPcPLxJRdDeIk,spotify:track:1zfPNHikEYPcPLxJRdDeIk,https://api.spotify.com/v1/tracks/1zfPNHikEYPcPLxJRdDeIk,https://api.spotify.com/v1/audio-analysis/1zfPNHikEYPcPLxJRdDeIk,172213,4
0.487,0.367,4,-6.599,1,0.0288,0.822,2.14e-06,0.0838,0.371,82.062,audio_features,0V4kaCT7kbYjB3xDVBYWLP,spotify:track:0V4kaCT7kbYjB3xDVBYWLP,https://api.spotify.com/v1/tracks/0V4kaCT7kbYjB3xDVBYWLP,https://api.spotify.com/v1/audio-analysis/0V4kaCT7kbYjB3xDVBYWLP,212435,4
0.565,0.946,10,-2.345,1,0.0359,0.0065,0.0,0.136,0.804,155.995,audio_features,5qxXv3JWNTTliODO4LZ0V4,spotify:track:5qxXv3JWNTTliODO4LZ0V4,https://api.spotify.com/v1/tracks/5qxXv3JWNTTliODO4LZ0V4,https://api.spotify.com/v1/audio-analysis/5qxXv3JWNTTliODO4LZ0V4,162885,4
0.428,0.457,2,-6.357,1,0.0262,0.0784,0.0,0.274,0.226,155.698,audio_features,2jMetr6nF6WLRPzRmGh1Pc,spotify:track:2jMetr6nF6WLRPzRmGh1Pc,https://api.spotify.com/v1/tracks/2jMetr6nF6WLRPzRmGh1Pc,https://api.spotify.com/v1/audio-analysis/2jMetr6nF6WLRPzRmGh1Pc,149973,4
0.627,0.815,7,-4.022,1,0.0367,0.056,0.0,0.288,0.517,121.988,audio_features,5F8MMujEHaI2qqmj4EcwBP,spotify:track:5F8MMujEHaI2qqmj4EcwBP,https://api.spotify.com/v1/tracks/5F8MMujEHaI2qqmj4EcwBP,https://api.spotify.com/v1/audio-analysis/5F8MMujEHaI2qqmj4EcwBP,138027,4
0.659,0.923,4,-4.275,1,0.0751,0.0525,4.81e-06,0.113,0.577,123.818,audio_features,4uzPHLZaHi2r99YMo6GAeG,spotify:track:4uzPHLZaHi2r99YMo6GAeG,https://api.spotify.com/v1/tracks/4uzPHLZaHi2r99YMo6GAeG,https://api.spotify.com/v1/audio-analysis/4uzPHLZaHi2r99YMo6GAeG,183893,4
0.443,0.763,0,-5.701,0,0.0357,0.0285,0.0015,0.146,0.347,163.991,audio_features,7yZxBR1o5HBbS40fV9KlWh,spotify:track:7yZxBR1o5HBbS40fV9KlWh,https://api.spotify.com/v1/tracks/7yZxBR1o5HBbS40fV9KlWh,https://api.spotify.com/v1/audio-analysis/7yZxBR1o5HBbS40fV9KlWh,206133,4
0.476,0.894,0,-2.931,0,0.0404,0.0291,4.01e-06,0.15,0.732,162.021,audio_features,6zZVxqTT1eDCcE0APUatbx,spotify:track:6zZVxqTT1eDCcE0APUatbx,https://api.spotify.com/v1/tracks/6zZVxqTT1eDCcE0APUatbx,https://api.spotify.com/v1/audio-analysis/6zZVxqTT1eDCcE0APUatbx,177009,4
0.566,0.184,1,-11.508,0,0.0381,0.764,0.0,0.14,0.418,97.1,audio_features,5cI23aJ66Gw2a4N8l4dGYw,spotify:track:5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/tracks/5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/audio-analysis/5cI23aJ66Gw2a4N8l4dGYw,194605,4
0.62,0.694,9,-5.474,0,0.0311,0.0433,0.0,0.0585,0.4,103.974,audio_features,2iEhrJwK2glWAvqtyuulgq,spotify:track:2iEhrJwK2glWAvqtyuulgq,https://api.spotify.com/v1/tracks/2iEhrJwK2glWAvqtyuulgq,https://api.spotify.com/v1/audio-analysis/2iEhrJwK2glWAvqtyuulgq,195369,4
0.47,0.585,6,-6.164,1,0.0273,0.00649,5.26e-06,0.113,0.272,139.971,audio_features,3w1FQLKbeoZ5FD3Y4B5RJF,spotify:track:3w1FQLKbeoZ5FD3Y4B5RJF,https://api.spotify.com/v1/tracks/3w1FQLKbeoZ5FD3Y4B5RJF,https://api.spotify.com/v1/audio-analysis/3w1FQLKbeoZ5FD3Y4B5RJF,264424,4
0.485,0.492,6,-6.827,1,0.0277,0.478,2.9e-06,0.114,0.321,75.949,audio_features,1wIsUGvG48iwvnK5tR84xe,spotify:track:1wIsUGvG48iwvnK5tR84xe,https://api.spotify.com/v1/tracks/1wIsUGvG48iwvnK5tR84xe,https://api.spotify.com/v1/audio-analysis/1wIsUGvG48iwvnK5tR84xe,179606,4
0.409,0.554,4,-5.977,1,0.0282,0.000937,0.0153,0.172,0.391,66.247,audio_features,5qqIccBZC1LfSGPU04Px26,spotify:track:5qqIccBZC1LfSGPU04Px26,https://api.spotify.com/v1/tracks/5qqIccBZC1LfSGPU04Px26,https://api.spotify.com/v1/audio-analysis/5qqIccBZC1LfSGPU04Px26,210065,3
0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,audio_features,4pCbJC43j3gSqG6Fen6upD,spotify:track:4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/tracks/4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/audio-analysis/4pCbJC43j3gSqG6Fen6upD,227467,4
0.544,0.447,2,-7.195,1,0.0253,0.527,0.000693,0.113,0.198,135.877,audio_features,5H1WgNxf2Fb3EJWn4QgX5E,spotify:track:5H1WgNxf2Fb3EJWn4QgX5E,https://api.spotify.com/v1/tracks/5H1WgNxf2Fb3EJWn4QgX5E,https://api.spotify.com/v1/audio-analysis/5H1WgNxf2Fb3EJWn4QgX5E,225801,4
0.659,0.723,10,-5.302,1,0.0232,0.0317,0.0,0.0861,0.739,95.057,audio_features,6l3bRfHOeki9Qvwtto6gvJ,spotify:track:6l3bRfHOeki9Qvwtto6gvJ,https://api.spotify.com/v1/tracks/6l3bRfHOeki9Qvwtto6gvJ,https://api.spotify.com/v1/audio-analysis/6l3bRfHOeki9Qvwtto6gvJ,216809,4
0.463,0.595,0,-5.952,1,0.0282,0.169,0.027,0.359,0.454,162.983,audio_features,2d3KkBpDlOCLT5Wlhrwhfd,spotify:track:2d3KkBpDlOCLT5Wlhrwhfd,https://api.spotify.com/v1/tracks/2d3KkBpDlOCLT5Wlhrwhfd,https://api.spotify.com/v1/audio-analysis/2d3KkBpDlOCLT5Wlhrwhfd,206929,4
0.5,0.58,0,-5.753,1,0.0262,0.275,0.0,0.0344,0.278,149.969,audio_features,50EGsYVI4bC5AmfYp5KFvl,spotify:track:50EGsYVI4bC5AmfYp5KFvl,https://api.spotify.com/v1/tracks/50EGsYVI4bC5AmfYp5KFvl,https://api.spotify.com/v1/audio-analysis/50EGsYVI4bC5AmfYp5KFvl,199693,3
0.405,0.547,7,-5.824,1,0.0274,0.506,2.93e-05,0.111,0.504,155.771,audio_features,3sXDgpJTEbjbLnrACFMjo1,spotify:track:3sXDgpJTEbjbLnrACFMjo1,https://api.spotify.com/v1/tracks/3sXDgpJTEbjbLnrACFMjo1,https://api.spotify.com/v1/audio-analysis/3sXDgpJTEbjbLnrACFMjo1,205841,4
0.504,0.772,6,-5.865,0,0.0558,0.0357,2.18e-05,0.0775,0.496,152.013,audio_features,5tAoi3TfoWB4esWc5hlLJ8,spotify:track:5tAoi3TfoWB4esWc5hlLJ8,https://api.spotify.com/v1/tracks/5tAoi3TfoWB4esWc5hlLJ8,https://api.spotify.com/v1/audio-analysis/5tAoi3TfoWB4esWc5hlLJ8,187493,4
0.647,0.441,1,-6.429,1,0.0252,0.375,5.16e-05,0.108,0.116,136.01,audio_features,1I8EAskXPELoy0q3EkErsg,spotify:track:1I8EAskXPELoy0q3EkErsg,https://api.spotify.com/v1/tracks/1I8EAskXPELoy0q3EkErsg,https://api.spotify.com/v1/audio-analysis/1I8EAskXPELoy0q3EkErsg,205480,4
0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,audio_features,40vKwNlXXKUmQMGceAoEpy,spotify:track:40vKwNlXXKUmQMGceAoEpy,https://api.spotify.com/v1/tracks/40vKwNlXXKUmQMGceAoEpy,https://api.spotify.com/v1/audio-analysis/40vKwNlXXKUmQMGceAoEpy,199875,3
0.379,0.742,5,-4.062,1,0.0313,0.343,1.08e-05,0.0932,0.585,178.76,audio_features,1v1bVyUOVYDpXRIcAJ24iQ,spotify:track:1v1bVyUOVYDpXRIcAJ24iQ,https://api.spotify.com/v1/tracks/1v1bVyUOVYDpXRIcAJ24iQ,https://api.spotify.com/v1/audio-analysis/1v1bVyUOVYDpXRIcAJ24iQ,196027,3
0.661,0.491,9,-6.279,1,0.0241,0.112,1.85e-06,0.19,0.335,91.033,audio_features,7D9H7ROCXakc9PDf9PJZwG,spotify:track:7D9H7ROCXakc9PDf9PJZwG,https://api.spotify.com/v1/tracks/7D9H7ROCXakc9PDf9PJZwG,https://api.spotify.com/v1/audio-analysis/7D9H7ROCXakc9PDf9PJZwG,212216,3
0.643,0.901,4,-5.077,1,0.0467,0.00841,0.000757,0.301,0.959,160.007,audio_features,7ccQIxIpqbY4PHtPZVeTgT,spotify:track:7ccQIxIpqbY4PHtPZVeTgT,https://api.spotify.com/v1/tracks/7ccQIxIpqbY4PHtPZVeTgT,https://api.spotify.com/v1/audio-analysis/7ccQIxIpqbY4PHtPZVeTgT,182587,4
0.428,0.849,11,-4.446,1,0.0489,0.0214,0.0,0.128,0.665,174.071,audio_features,5lzi9kb10icgVpEDbqp0kL,spotify:track:5lzi9kb10icgVpEDbqp0kL,https://api.spotify.com/v1/tracks/5lzi9kb10icgVpEDbqp0kL,https://api.spotify.com/v1/audio-analysis/5lzi9kb10icgVpEDbqp0kL,196013,4
0.548,0.904,10,-5.3,0,0.0634,0.00949,0.0,0.285,0.571,121.004,audio_features,2aIYyC8gSLw0H3CNLhGajr,spotify:track:2aIYyC8gSLw0H3CNLhGajr,https://api.spotify.com/v1/tracks/2aIYyC8gSLw0H3CNLhGajr,https://api.spotify.com/v1/audio-analysis/2aIYyC8gSLw0H3CNLhGajr,184105,4
0.485,0.589,0,-7.045,1,0.0274,0.243,3.23e-05,0.0614,0.367,78.983,audio_features,4kXeBpZekIq5f6I6hFcNk5,spotify:track:4kXeBpZekIq5f6I6hFcNk5,https://api.spotify.com/v1/tracks/4kXeBpZekIq5f6I6hFcNk5,https://api.spotify.com/v1/audio-analysis/4kXeBpZekIq5f6I6hFcNk5,248707,4
0.687,0.904,7,-2.407,1,0.0357,0.0218,0.0,0.241,0.563,119.998,audio_features,0NgdKtJy6pKBvWhcVuQbxd,spotify:track:0NgdKtJy6pKBvWhcVuQbxd,https://api.spotify.com/v1/tracks/0NgdKtJy6pKBvWhcVuQbxd,https://api.spotify.com/v1/audio-analysis/0NgdKtJy6pKBvWhcVuQbxd,179812,4
0.743,0.687,10,-7.791,1,0.0536,0.0211,8.52e-05,0.314,0.827,87.165,audio_features,47EkFFYRTlgatkXS0gg5FZ,spotify:track:47EkFFYRTlgatkXS0gg5FZ,https://api.spotify.com/v1/tracks/47EkFFYRTlgatkXS0gg5FZ,https://api.spotify.com/v1/audio-analysis/47EkFFYRTlgatkXS0gg5FZ,146080,4
0.596,0.751,0,-4.619,1,0.0256,0.241,0.0,0.132,0.76,84.034,audio_features,2hV9ZAWIPDoMxAglFbIwEb,spotify:track:2hV9ZAWIPDoMxAglFbIwEb,https://api.spotify.com/v1/tracks/2hV9ZAWIPDoMxAglFbIwEb,https://api.spotify.com/v1/audio-analysis/2hV9ZAWIPDoMxAglFbIwEb,209724,4
0.561,0.483,2,-8.74,1,0.0365,0.515,0.0,0.103,0.516,77.09,audio_features,3PigB8AnVf6zPtWvVC5fJL,spotify:track:3PigB8AnVf6zPtWvVC5fJL,https://api.spotify.com/v1/tracks/3PigB8AnVf6zPtWvVC5fJL,https://api.spotify.com/v1/audio-analysis/3PigB8AnVf6zPtWvVC5fJL,177924,4
0.667,0.671,1,-4.2,0,0.0496,0.413,0.0,0.0809,0.695,83.962,audio_features,4K3tnAfDLPZPvc3lzsrjoq,spotify:track:4K3tnAfDLPZPvc3lzsrjoq,https://api.spotify.com/v1/tracks/4K3tnAfDLPZPvc3lzsrjoq,https://api.spotify.com/v1/audio-analysis/4K3tnAfDLPZPvc3lzsrjoq,171080,4
0.622,0.782,8,-3.78,1,0.0351,0.199,5.5e-06,0.159,0.374,172.032,audio_features,5m3F7x3wk7S3Zm5mzc0gXP,spotify:track:5m3F7x3wk7S3Zm5mzc0gXP,https://api.spotify.com/v1/tracks/5m3F7x3wk7S3Zm5mzc0gXP,https://api.spotify.com/v1/audio-analysis/5m3F7x3wk7S3Zm5mzc0gXP,181621,4
0.449,0.92,1,-4.108,1,0.0699,0.0184,0.0,0.229,0.618,170.039,audio_features,0c7q7lZtMhZRorMojoxS5k,spotify:track:0c7q7lZtMhZRorMojoxS5k,https://api.spotify.com/v1/tracks/0c7q7lZtMhZRorMojoxS5k,https://api.spotify.com/v1/audio-analysis/0c7q7lZtMhZRorMojoxS5k,152867,4
0.473,0.591,3,-6.902,1,0.041,0.692,5e-05,0.0914,0.255,75.773,audio_features,7IP075Nyr92maaJNS52hUM,spotify:track:7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/tracks/7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/audio-analysis/7IP075Nyr92maaJNS52hUM,198107,4
0.643,0.285,1,-17.533,1,0.112,0.183,9.47e-06,0.114,0.242,170.016,audio_features,6RXYoYRAvIDlAlHwFO2ytj,spotify:track:6RXYoYRAvIDlAlHwFO2ytj,https://api.spotify.com/v1/tracks/6RXYoYRAvIDlAlHwFO2ytj,https://api.spotify.com/v1/audio-analysis/6RXYoYRAvIDlAlHwFO2ytj,188037,4
0.784,0.723,11,-5.619,1,0.04,0.0163,0.0,0.16,0.739,115.047,audio_features,6a2DSH1UNOj3wRAFTD2Ljd,spotify:track:6a2DSH1UNOj3wRAFTD2Ljd,https://api.spotify.com/v1/tracks/6a2DSH1UNOj3wRAFTD2Ljd,https://api.spotify.com/v1/audio-analysis/6a2DSH1UNOj3wRAFTD2Ljd,132507,4
0.414,0.69,7,-6.917,1,0.0355,0.00459,0.0,0.0761,0.186,171.981,audio_features,3AMUgKRaujIuutpMw4K7Zn,spotify:track:3AMUgKRaujIuutpMw4K7Zn,https://api.spotify.com/v1/tracks/3AMUgKRaujIuutpMw4K7Zn,https://api.spotify.com/v1/audio-analysis/3AMUgKRaujIuutpMw4K7Zn,175213,4
0.551,0.9,1,-3.196,1,0.09,0.0371,0.0,0.192,0.538,163.847,audio_features,24MH7MzHl5XAYlmMdn85CF,spotify:track:24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/tracks/24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/audio-analysis/24MH7MzHl5XAYlmMdn85CF,176983,4
0.57,0.737,1,-4.27,0,0.0685,0.0314,0.0,0.248,0.621,100.052,audio_features,5e2ZOmiFEAOFEgXNj1mHEk,spotify:track:5e2ZOmiFEAOFEgXNj1mHEk,https://api.spotify.com/v1/tracks/5e2ZOmiFEAOFEgXNj1mHEk,https://api.spotify.com/v1/audio-analysis/5e2ZOmiFEAOFEgXNj1mHEk,168117,4
0.531,0.82,2,-4.913,1,0.0567,0.181,0.0,0.118,0.695,155.999,audio_features,6qGS1Co26eZamo8HvcRkt5,spotify:track:6qGS1Co26eZamo8HvcRkt5,https://api.spotify.com/v1/tracks/6qGS1Co26eZamo8HvcRkt5,https://api.spotify.com/v1/audio-analysis/6qGS1Co26eZamo8HvcRkt5,162000,4
0.719,0.772,0,-5.723,1,0.157,0.209,0.0,0.118,0.684,96.96,audio_features,230mQ7KfcuqKWuxg63gd9m,spotify:track:230mQ7KfcuqKWuxg63gd9m,https://api.spotify.com/v1/tracks/230mQ7KfcuqKWuxg63gd9m,https://api.spotify.com/v1/audio-analysis/230mQ7KfcuqKWuxg63gd9m,186136,4
0.684,0.835,1,-4.986,0,0.0272,0.422,0.0,0.0813,0.338,127.046,audio_features,1ZUCZo5YNf1VEfvrr4vTk4,spotify:track:1ZUCZo5YNf1VEfvrr4vTk4,https://api.spotify.com/v1/tracks/1ZUCZo5YNf1VEfvrr4vTk4,https://api.spotify.com/v1/audio-analysis/1ZUCZo5YNf1VEfvrr4vTk4,157535,4
0.59,0.722,9,-4.381,0,0.0451,0.375,3.74e-06,0.32,0.92,156.215,audio_features,218NK60dJvyf7mIsowogA3,spotify:track:218NK60dJvyf7mIsowogA3,https://api.spotify.com/v1/tracks/218NK60dJvyf7mIsowogA3,https://api.spotify.com/v1/audio-analysis/218NK60dJvyf7mIsowogA3,126517,4
0.482,0.691,0,-4.616,1,0.0328,0.0278,0.0,0.048,0.364,75.932,audio_features,2n6YMK1vCr5xkDVJ7MdQHw,spotify:track:2n6YMK1vCr5xkDVJ7MdQHw,https://api.spotify.com/v1/tracks/2n6YMK1vCr5xkDVJ7MdQHw,https://api.spotify.com/v1/audio-analysis/2n6YMK1vCr5xkDVJ7MdQHw,180137,4
0.581,0.661,2,-7.068,1,0.0386,0.183,5.76e-05,0.146,0.6,158.161,audio_features,10XXGAiyvIw44pztev49XJ,spotify:track:10XXGAiyvIw44pztev49XJ,https://api.spotify.com/v1/tracks/10XXGAiyvIw44pztev49XJ,https://api.spotify.com/v1/audio-analysis/10XXGAiyvIw44pztev49XJ,205187,4
0.644,0.666,1,-4.708,1,0.0525,0.336,0.0,0.131,0.543,146.054,audio_features,2I3LMMYVOZBsnAkHmKaSke,spotify:track:2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/tracks/2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/audio-analysis/2I3LMMYVOZBsnAkHmKaSke,171240,1
0.855,0.485,1,-7.833,1,0.0686,0.158,0.0,0.132,0.59,120.106,audio_features,26HQt3tNOagBa4Av5lftP2,spotify:track:26HQt3tNOagBa4Av5lftP2,https://api.spotify.com/v1/tracks/26HQt3tNOagBa4Av5lftP2,https://api.spotify.com/v1/audio-analysis/26HQt3tNOagBa4Av5lftP2,129005,4
0.574,0.697,2,-5.753,0,0.0518,0.204,0.0,0.294,0.333,153.483,audio_features,634zF9K8obrdbKddcf5eK8,spotify:track:634zF9K8obrdbKddcf5eK8,https://api.spotify.com/v1/tracks/634zF9K8obrdbKddcf5eK8,https://api.spotify.com/v1/audio-analysis/634zF9K8obrdbKddcf5eK8,195312,4
0.662,0.7,1,-5.702,0,0.0808,0.141,0.0,0.0697,0.511,158.966,audio_features,6b9TY1cfPnJKGjedkYMRIQ,spotify:track:6b9TY1cfPnJKGjedkYMRIQ,https://api.spotify.com/v1/tracks/6b9TY1cfPnJKGjedkYMRIQ,https://api.spotify.com/v1/audio-analysis/6b9TY1cfPnJKGjedkYMRIQ,166415,4
0.63,0.544,0,-7.252,1,0.0287,0.0282,0.0,0.199,0.389,112.942,audio_features,3fA0FKdkPmBa62MSxwewKE,spotify:track:3fA0FKdkPmBa62MSxwewKE,https://api.spotify.com/v1/tracks/3fA0FKdkPmBa62MSxwewKE,https://api.spotify.com/v1/audio-analysis/3fA0FKdkPmBa62MSxwewKE,189443,4
0.593,0.768,9,-4.108,1,0.0285,0.278,0.0,0.101,0.296,96.965,audio_features,1vatH00GQmecBevlKY5ztN,spotify:track:1vatH00GQmecBevlKY5ztN,https://api.spotify.com/v1/tracks/1vatH00GQmecBevlKY5ztN,https://api.spotify.com/v1/audio-analysis/1vatH00GQmecBevlKY5ztN,145098,4
0.577,0.892,7,-3.46,0,0.0475,0.0574,0.0,0.739,0.902,92.053,audio_features,6O2U3KEpMJusHQ6m3IR2vg,spotify:track:6O2U3KEpMJusHQ6m3IR2vg,https://api.spotify.com/v1/tracks/6O2U3KEpMJusHQ6m3IR2vg,https://api.spotify.com/v1/audio-analysis/6O2U3KEpMJusHQ6m3IR2vg,171656,4
0.702,0.844,7,-6.318,0,0.1,0.0164,1.61e-05,0.145,0.616,120.078,audio_features,33Zj7C0fxd0uyh6o5KtQzY,spotify:track:33Zj7C0fxd0uyh6o5KtQzY,https://api.spotify.com/v1/tracks/33Zj7C0fxd0uyh6o5KtQzY,https://api.spotify.com/v1/audio-analysis/33Zj7C0fxd0uyh6o5KtQzY,159831,4
0.588,0.476,1,-10.807,0,0.0423,0.032,0.0,0.128,0.53,144.945,audio_features,5wdHaDr43SjXfvoBIBER9k,spotify:track:5wdHaDr43SjXfvoBIBER9k,https://api.spotify.com/v1/tracks/5wdHaDr43SjXfvoBIBER9k,https://api.spotify.com/v1/audio-analysis/5wdHaDr43SjXfvoBIBER9k,129000,4
0.658,0.576,8,-3.875,0,0.0351,0.579,0.0,0.142,0.184,117.793,audio_features,055RqRu1mNSgLCEyrj7b76,spotify:track:055RqRu1mNSgLCEyrj7b76,https://api.spotify.com/v1/tracks/055RqRu1mNSgLCEyrj7b76,https://api.spotify.com/v1/audio-analysis/055RqRu1mNSgLCEyrj7b76,190500,4
0.488,0.732,1,-5.045,0,0.0428,0.0107,0.0,0.128,0.377,160.074,audio_features,4hhDTWA9dgmnPft1SDq26V,spotify:track:4hhDTWA9dgmnPft1SDq26V,https://api.spotify.com/v1/tracks/4hhDTWA9dgmnPft1SDq26V,https://api.spotify.com/v1/audio-analysis/4hhDTWA9dgmnPft1SDq26V,189050,4
0.834,0.652,4,-5.852,1,0.0614,0.00382,5.52e-06,0.141,0.801,121.966,audio_features,5GUBtgwJqu5YYRlH9UmsEh,spotify:track:5GUBtgwJqu5YYRlH9UmsEh,https://api.spotify.com/v1/tracks/5GUBtgwJqu5YYRlH9UmsEh,https://api.spotify.com/v1/audio-analysis/5GUBtgwJqu5YYRlH9UmsEh,143787,4
